file,split,per_occ,detections,img_w,img_h,animals,aeroplane,bicycle,bird,boat,bottle,bus,car,cat,chair,cow,diningtable,dog,horse,motorbike,person,pottedplant,sheep,sofa,train,tvmonitor
2008_000971,val,0.029462765957446808,4,376,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_000972,val,0.34768533333333335,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_000976,val,0.49376533333333333,10,500,375,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0
2008_000982,val,0.2756693333333333,3,500,375,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_000984,val,0.5963402985074627,4,500,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_000992,val,0.29786786786786784,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_000993,val,0.483021021021021,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001004,val,0.46275733333333335,2,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2008_001007,val,0.161792,3,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
2008_001009,val,0.4132986111111111,2,360,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001012,val,0.35376,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001013,val,0.55128,3,375,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001024,val,0.04174174174174174,3,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001028,val,0.046768,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001034,val,0.34351190476190474,4,500,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001040,val,0.108272,1,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001041,val,0.166816,1,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001046,val,0.31221866666666664,20,500,375,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,9,0,0,0,0,0
2008_001055,val,0.474832,4,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001060,val,0.5417177177177177,4,500,333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001062,val,0.10790933333333333,9,500,375,5,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0
2008_001063,val,0.5139306666666666,7,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
2008_001066,val,0.08688533333333333,4,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001068,val,0.14298550724637682,4,500,345,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0
2008_001070,val,0.10188266666666666,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001074,val,0.28682485875706215,1,354,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001075,val,0.6444693333333333,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001076,val,0.124704,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001077,val,0.5900746666666666,4,500,375,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
2008_001078,val,0.21151466666666666,2,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2008_001080,val,0.011345345345345346,2,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001089,val,0.5488648648648649,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001090,val,0.3433386666666667,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001092,val,0.5678579881656804,3,500,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2008_001098,val,0.4781081081081081,1,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001099,val,0.5522453333333334,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001111,val,0.19207466666666667,1,375,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001113,val,0.357968,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001114,val,0.28665,1,500,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_001120,val,0.009088,1,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001121,val,0.6125765765765766,1,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001122,val,0.8113033033033034,4,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001135,val,0.06455466666666666,1,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001136,val,0.11273066666666667,5,500,375,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001139,val,0.43335928143712577,1,334,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001140,val,0.013296,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001142,val,0.027312,3,500,375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001150,val,0.022597333333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008_001154,val,0.5403147208121828,1,394,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001155,val,0.139712,1,500,375,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2008_001160,val,0.13890133333333332,4,500,375,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001166,val,0.42882882882882883,4,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001167,val,0.46495890410958907,4,500,365,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001168,val,0.3678826666666667,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2008_001170,val,0.17992533333333333,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001177,val,0.05592792792792793,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2008_001183,val,0.41609066666666666,5,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2008_001185,val,0.3039783080260304,1,500,461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001192,val,0.4412037037037037,1,360,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001194,val,0.26620266666666664,1,375,500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001199,val,0.5164266666666667,8,500,375,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2008_001205,val,0.597968,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001210,val,0.29314666666666667,1,375,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001218,val,0.6518986666666666,1,375,500,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008_001220,val,0.6149757412398922,2,500,371,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2008_001221,val,0.1772,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001225,val,0.12229333333333334,6,500,375,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001226,val,0.687102137767221,2,500,421,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001227,val,0.44261333333333336,3,500,375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001231,val,0.05464864864864865,2,500,333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001236,val,0.005210666666666666,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_001241,val,0.13256456456456456,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001248,val,0.07956597222222223,2,360,480,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2008_001249,val,0.2181886574074074,1,360,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001255,val,0.6062453333333333,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001257,val,0.290816,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001260,val,0.21525866666666665,1,500,375,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001262,val,0.5462705570291777,2,500,377,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001264,val,0.008325333333333334,1,500,375,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001271,val,0.744728,2,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001275,val,0.5903573333333333,4,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001283,val,0.478448,4,500,375,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2008_001284,val,0.6768362831858407,3,500,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001290,val,0.4329698795180723,1,332,500,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001296,val,0.31578666666666666,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001301,val,0.44295466666666666,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001304,val,0.337536,20,500,375,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001306,val,0.04952552552552553,3,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001308,val,0.24980266666666667,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001314,val,0.07098666666666667,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001318,val,0.758528,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001320,val,0.2206712962962963,4,480,360,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
2008_001322,val,0.457344,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001333,val,0.8769973333333333,7,375,500,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0
2008_001334,val,0.012741333333333334,1,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001338,val,0.23246846846846847,5,500,333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0
2008_001340,val,0.35677245508982036,1,334,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001344,val,0.47634234234234235,1,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001349,val,0.734072072072072,3,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001350,val,0.5321511627906976,1,500,344,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001353,val,0.07192533333333333,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001356,val,0.142105,1,500,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001366,val,0.6968693333333333,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
2008_001367,val,0.06770976253298153,1,379,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001369,val,0.4225147928994083,2,500,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001374,val,0.39240894568690093,1,500,313,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001376,val,0.32835435435435434,9,500,333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2008_001379,val,0.172768,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001380,val,0.10935466666666667,1,500,375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001388,val,0.4868042328042328,1,378,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001391,val,0.36359383033419024,1,500,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001395,val,0.5530630630630631,1,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001401,val,0.550592,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2008_001404,val,0.24536336336336337,2,333,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001406,val,0.4148313253012048,3,500,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
2008_001410,val,0.017850666666666667,2,500,375,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2008_001415,val,0.03163963963963964,2,500,333,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001427,val,0.12726933333333335,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001428,val,0.75344,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2008_001429,val,0.19124924924924924,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001430,val,0.7283264248704663,1,500,386,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001432,val,0.020454828660436138,2,500,321,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001433,val,0.270905,1,500,400,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001436,val,0.41525748502994014,1,500,334,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001437,val,0.35762666666666665,5,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2008_001439,val,0.5361151079136691,6,500,278,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
2008_001445,val,0.428875,5,500,352,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001451,val,0.43461333333333335,16,500,375,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,1,0,0,0,0
2008_001456,val,0.3958305084745763,1,500,177,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001466,val,0.14313066666666666,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001468,val,0.240848,1,500,375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001470,val,0.12258992805755396,2,225,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001475,val,0.43305066666666664,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001478,val,0.09858666666666667,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001481,val,0.481904,4,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
2008_001486,val,0.38060266666666664,7,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2008_001491,val,0.443003003003003,4,500,333,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
2008_001494,val,0.2704024024024024,2,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001503,val,0.17365165165165164,2,500,333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2008_001504,val,0.295808,1,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001513,val,0.139184,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001514,val,0.05775447570332481,1,500,391,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001516,val,0.4802762762762763,5,500,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001520,val,0.6109448818897638,2,381,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001522,val,0.09180266666666667,3,500,375,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001527,val,0.7288053333333333,3,500,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2008_001531,val,0.16115315315315315,2,500,333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001534,val,0.5470180722891567,5,500,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2008_001536,val,0.558966966966967,3,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001539,val,0.13738133333333333,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001540,val,0.14477844311377244,3,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001542,val,0.5782054054054054,1,500,370,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008_001543,val,0.014896,1,500,375,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001544,val,0.48647466666666667,2,500,375,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
2008_001546,val,0.18793265993265992,1,500,297,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001547,val,0.06703658536585366,1,492,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001549,val,0.578512,4,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001551,val,0.173235,4,400,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001553,val,0.04865060240963855,2,500,332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001564,val,0.13534782608695653,1,500,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001574,val,0.6388235294117647,3,500,340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001575,val,0.034288770053475935,2,500,374,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001580,val,0.06406006006006006,1,500,333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001586,val,0.025562666666666668,4,375,500,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0
2008_001589,val,0.6141528239202658,2,301,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2008_001590,val,0.3840266666666667,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001593,val,0.41376,2,500,375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001594,val,0.21380403458213257,3,500,347,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001596,val,0.472848,7,500,375,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0
2008_001598,val,0.16590990990990992,1,500,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001602,val,0.2168048048048048,1,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001605,val,0.27586656441717794,3,400,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2008_001607,val,0.41658666666666666,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001613,val,0.2554397590361446,12,500,332,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0
2008_001619,val,0.09549866666666666,2,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001622,val,0.6491724137931034,1,435,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001624,val,0.4670666666666667,5,500,375,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0
2008_001625,val,0.6857813333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2008_001629,val,0.2996533333333333,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001636,val,0.19539733333333334,8,500,375,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0
2008_001638,val,0.39477384196185283,6,500,367,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
2008_001640,val,0.15818133333333334,1,500,375,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2008_001648,val,0.4855915915915916,2,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001649,val,0.4634328358208955,3,335,500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001655,val,0.25367466666666666,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001659,val,0.6014826666666667,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001660,val,0.7419191374663073,4,500,371,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0
2008_001663,val,0.006658682634730539,1,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2008_001667,val,0.5941021021021021,2,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001668,val,0.41316516516516516,2,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001669,val,0.4319219219219219,4,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001676,val,0.771883064516129,1,496,500,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2008_001680,val,0.78448,4,500,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001681,val,0.017338666666666665,5,500,375,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001682,val,0.062432,1,500,375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2008_001688,val,0.099824,3,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
2008_001697,val,0.06393413173652694,6,500,334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
2008_001702,val,0.484656,2,375,500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2008_001712,val,0.030494117647058824,1,340,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001714,val,0.029222222222222222,1,342,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001715,val,0.14996396396396397,2,500,333,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
2008_001717,val,0.0284,2,500,375,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008_001722,val,0.011142857142857144,2,500,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001723,val,0.19741866666666666,5,500,375,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0
2008_001727,val,0.02737837837837838,4,500,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2008_001730,val,0.4254773333333333,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001731,val,0.14993066666666666,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001736,val,0.43719540229885057,1,348,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001742,val,0.83392,2,500,375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001745,val,0.33509333333333335,4,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2008_001750,val,0.009333333333333334,1,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2008_001757,val,0.3604266666666667,2,500,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001763,val,0.15081681681681683,2,333,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2008_001764,val,0.130672,3,500,375,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
2008_001765,val,0.424144,8,375,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
2008_001769,val,0.18072068230277186,1,469,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
